Date,Close,High,Low,Open,Volume
2013-11-15,18.45849991,18.64500046,18.27750015,18.38150024,89832000
2013-11-18,18.30900002,18.67449951,18.23349953,18.51399994,54748000
2013-11-19,18.24699974,18.43899918,18.125,18.29100037,38096000
2013-11-20,18.12849998,18.37800026,18.02249908,18.37800026,35430000
2013-11-21,18.44599915,18.46249962,18.16500092,18.20249939,39292000
2013-11-22,18.6154995,18.72500038,18.31550026,18.5,59310000
2013-11-25,18.83200073,18.88949966,18.6590004,18.69099998,59446000
2013-11-26,19.06850052,19.125,18.74099922,18.88050079,54488000
2013-11-27,19.33550072,19.35000038,19.13050079,19.17499924,45394000
2013-11-29,19.68099976,19.70499992,19.43099976,19.45499992,48120000
2013-12-02,19.61499977,19.95000076,19.45499992,19.95000076,94280000
2013-12-03,19.2329998,19.54750061,19.15500069,19.50550079,74058000
2013-12-04,19.29800034,19.48450089,19.07449913,19.17499924,47106000
2013-12-05,19.22450066,19.33250046,19.06850052,19.33250046,38130000
2013-12-06,19.34749985,19.41749954,19.19149971,19.41749954,39694000
2013-12-09,19.24449921,19.41049957,19.12849998,19.40550041,55236000
2013-12-10,19.38899994,19.45299911,19.15099907,19.18700027,54736000
2013-12-11,19.10950089,19.4489994,19.10000038,19.36700058,49026000
2013-12-12,19.0625,19.25,18.97500038,19.06299973,42474000
2013-12-13,19.21199989,19.47100067,19.19000053,19.26600075,60500000
2013-12-16,19.44849968,19.58499908,19.25,19.25149918,45034000
2013-12-17,19.38249969,19.56800079,19.32500076,19.53249931,46878000
2013-12-18,19.79800034,19.81500053,19.15500069,19.46150017,69782000
2013-12-19,19.7595005,19.86450005,19.62999916,19.71349907,48544000
2013-12-20,20.11000061,20.23600006,19.78899956,19.82749939,100678000
2013-12-23,20.14599991,20.25,19.95999908,20.18449974,53190000
2013-12-24,19.95999908,20.18600082,19.81850052,20.12599945,27608000
2013-12-26,20.21949959,20.22599983,19.84049988,20.08950043,37370000
2013-12-27,19.90399933,20.28149986,19.8125,20.23250008,39738000
2013-12-30,19.6685009,19.99600029,19.62249947,19.97050095,49742000
2013-12-31,19.93950081,19.94149971,19.69000053,19.72900009,39930000
2014-01-02,19.89850044,19.96800041,19.70100021,19.94000053,42756000
2014-01-03,19.8220005,20.13549995,19.81100082,19.91449928,44204000
2014-01-06,19.68149948,19.85000038,19.42099953,19.79249954,63412000
2014-01-07,19.9015007,19.92350006,19.71450043,19.75200081,38320000
2014-01-08,20.09600067,20.14999962,19.80200005,19.92350006,46330000
2014-01-09,20.05050087,20.34449959,19.92200089,20.18549919,42060000
2014-01-10,19.88299942,20.18799973,19.69000053,20.12649918,53590000
2014-01-13,19.54899979,19.98900032,19.42250061,19.89900017,56898000
2014-01-14,19.87700081,19.93149948,19.56450081,19.60650063,46802000
2014-01-15,19.7935009,19.96549988,19.62649918,19.9470005,53566000
2014-01-16,19.79000092,19.96450043,19.47050095,19.68400002,52024000
2014-01-17,19.98049927,20.17449951,19.68300056,19.71299934,90102000
2014-01-21,20.35250092,20.38999939,20.07999992,20.14999962,62442000
2014-01-22,20.22699928,20.40299988,20.10000038,20.39999962,41210000
2014-01-23,19.99349976,20.30850029,19.88949966,20.04999924,60508000
2014-01-24,19.37999916,20.01000023,19.3635006,19.90800095,89168000
2014-01-27,19.31399918,19.70499992,19.02449989,19.52499962,78736000
2014-01-28,19.7215004,19.73699951,19.3560009,19.37000084,57890000
2014-01-29,19.20999908,19.64249992,19.16200066,19.6079998,67646000
2014-02-04,17.39749908,17.70000076,17.20100021,17.47949982,96258000
2014-02-05,17.32250023,17.46850014,16.8864994,17.29999924,88708000
2014-02-06,17.72949982,17.74099922,17.37000084,17.37000084,66714000
2014-02-07,18.05400085,18.09000015,17.62450027,17.9489994,86610000
2014-02-10,18.0435009,18.25,17.96750069,18.08049965,68994000
2014-02-11,18.08950043,18.18050003,17.8125,18.09199905,64442000
2014-02-12,17.46249962,17.88750076,17.31599998,17.82150078,131754000
2014-02-13,17.86000061,17.86000061,17.32500076,17.38500023,83500000
2014-02-14,17.86750031,17.96699905,17.66749954,17.96699905,70404000
2014-02-18,17.68250084,17.78650093,17.47249985,17.76399994,99960000
2014-02-19,17.36899948,17.72699928,17.30500031,17.63199997,83362000
2014-02-20,17.48999977,17.52300072,17.21899986,17.44000053,69856000
2014-02-21,17.33799934,17.70700073,17.33749962,17.62199974,84200000
2014-02-24,17.5890007,17.64999962,17.16449928,17.2595005,72894000
2014-02-25,17.91600037,18.05400085,17.57900047,17.64999962,74728000
2014-02-26,17.98999977,18.23749924,17.85849953,17.99300003,72442000
2014-02-27,18.00650024,18.02949905,17.77499962,17.86100006,62098000
2014-02-28,18.10499954,18.2935009,17.85400009,18.03000069,77640000
2014-03-03,17.98900032,18.04800034,17.72400093,17.93700027,55966000
2014-03-04,18.19499969,18.2840004,18.12299919,18.19499969,54088000
2014-03-05,18.61849976,18.6364994,18.19499969,18.2064991,76966000
2014-03-06,18.6079998,18.76650047,18.44499969,18.70249939,58532000
2014-03-07,18.60300064,18.74950027,18.47649956,18.72900009,45596000
2014-03-10,18.5265007,18.6364994,18.35000038,18.6345005,42116000
2014-03-11,18.44099998,18.63999939,18.36400032,18.54949951,44922000
2014-03-12,18.53199959,18.55800056,18.18050003,18.31999969,44332000
2014-03-13,18.57550049,19.15550041,18.40399933,18.83099937,136580000
2014-03-14,18.68700027,18.92849922,18.57749939,18.63999939,88044000
2014-03-17,18.75200081,18.94249916,18.74399948,18.7859993,46060000
2014-03-18,18.93849945,18.95000076,18.75,18.86599922,49670000
2014-03-19,18.66150093,18.95000076,18.47100067,18.93849945,52934000
2014-03-20,18.44849968,18.64999962,18.31100082,18.53199959,51170000
2014-03-21,18.03100014,18.6420002,17.92000008,18.54999924,108282000
2014-03-24,17.59250069,18.07500076,17.43000031,18.00449944,97470000
2014-03-25,17.73550034,17.94849968,17.44199944,17.70149994,88914000
2014-03-26,17.1704998,17.87999916,17.17000008,17.85650063,82414000
2014-03-27,16.92350006,17.20000076,16.54400063,17.15749931,115328000
2014-03-28,16.91449928,17.35000038,16.80400085,17.00250053,79736000
2014-03-31,16.81850052,17.31450081,16.70299911,17.12000084,85950000
2014-04-01,17.14949989,17.2215004,16.89999962,16.90449905,72002000
2014-04-02,17.09799957,17.41500092,17.0189991,17.29949951,89510000
2014-04-03,16.68099976,17.125,16.42300034,17.0909996,127986000
2014-04-07,15.88799953,16.24699974,15.65649986,16.04949951,141548000
2014-04-08,16.35350037,16.39999962,15.92199993,16.09399986,131552000
2014-04-09,16.59049988,16.60899925,16.125,16.42350006,101132000
2014-04-10,15.85550022,16.54999924,15.82499981,16.53000069,122534000
2014-04-14,15.7954998,16.02400017,15.56400013,15.8835001,85870000
2014-04-15,15.8039999,15.91399956,15.27499962,15.83500004,107972000
2014-04-16,16.18400002,16.20000076,15.73550034,16.05850029,85698000
2014-04-17,16.24550056,16.43300056,15.98799992,15.98799992,85984000
2014-04-21,16.5435009,16.55750084,16.1154995,16.19849968,59988000
2014-04-22,16.4659996,16.875,16.4470005,16.60000038,74232000
2014-04-23,16.22900009,16.65649986,16.16950035,16.65299988,72092000
2014-04-29,15.01900005,15.09200001,14.52250004,14.82199955,130186000
2014-04-30,15.20650005,15.22799969,14.90499973,14.90499973,81772000
2014-05-01,15.39449978,15.52400017,15.19999981,15.20650005,86572000
2014-05-02,15.4005003,15.66450024,15.21549988,15.52099991,79902000
2014-05-05,15.50249958,15.51150036,15.25,15.31849957,50398000
2014-05-06,14.86900043,15.49050045,14.85200024,15.47649956,93646000
2014-05-07,14.63549995,14.81999969,14.33399963,14.77799988,140304000
2014-05-08,14.41600037,14.79399967,14.36149979,14.54100037,76964000
2014-05-09,14.61200047,14.68400002,14.21899986,14.5284996,81260000
2014-05-12,15.14299965,15.16699982,14.70800018,14.71500015,74592000
2014-05-13,15.23200035,15.27999973,15.03750038,15.13000011,70198000
2014-05-14,14.88099957,15.23200035,14.83300018,15.125,66466000
2014-05-15,14.75949955,14.96000004,14.51900005,14.90100002,85902000
2014-05-16,14.88500023,14.94400024,14.57750034,14.64000034,72736000
2014-05-19,14.8380003,14.94999981,14.69050026,14.78800011,45684000
2014-05-20,15.05949974,15.22299957,14.83749962,14.85499954,81914000
2014-05-21,15.25049973,15.29800034,15.07600021,15.11050034,68176000
2014-05-22,15.24549961,15.42700005,15.1505003,15.25249958,51536000
2014-05-23,15.61200047,15.61750031,15.24499989,15.27299976,61058000
2014-05-27,15.54100037,15.73149967,15.36900043,15.72049999,97242000
2014-05-28,15.50800037,15.69099998,15.37100029,15.47500038,54520000
2014-05-29,15.68900013,15.74349976,15.51000023,15.52099991,47310000
2014-05-30,15.62749958,15.73250008,15.37849998,15.7215004,85204000
2014-06-02,15.44200039,15.63000011,15.35000038,15.62950039,44068000
2014-06-03,15.35949993,15.39599991,15.25349998,15.28750038,47584000
2014-06-04,15.33899975,15.47500038,15.19200039,15.34249973,42142000
2014-06-06,16.48349953,16.54400063,16.24650002,16.25,104880000
2014-06-09,16.375,16.64999962,16.28249931,16.57850075,64244000
2014-06-10,16.62050056,16.77499962,16.375,16.38249969,73268000
2014-06-11,16.76000023,17.0359993,16.69400024,16.79999924,88736000
2014-06-12,16.2954998,16.77750015,16.2329998,16.77750015,85526000
2014-06-13,16.31349945,16.46500015,16.17650032,16.35250092,55296000
2014-06-16,16.38100052,16.43449974,16.1760006,16.24300003,48996000
2014-06-17,16.28100014,16.56699944,16.2614994,16.37700081,58482000
2014-06-18,16.71899986,16.78750038,16.25,16.39999962,128030000
2014-06-19,16.35000038,16.94499969,16.29899979,16.76300049,106412000
2014-06-20,16.20999908,16.4109993,16.02099991,16.38800049,121080000
2014-06-23,16.36199951,16.37750053,16.07049942,16.16650009,52096000
2014-06-24,16.20800018,16.48649979,16.13699913,16.37700081,52532000
2014-06-25,16.37199974,16.40749931,16.08699989,16.21649933,46556000
2014-06-26,16.28450012,16.43250084,16.10650063,16.42449951,53990000
2014-06-27,16.22850037,16.32600021,16.16349983,16.29400063,48324000
2014-06-30,16.23900032,16.34900093,16.11199951,16.24900055,53426000
2014-07-01,16.61949921,16.65999985,16.25499916,16.29299927,63472000
2014-07-02,16.64249992,16.83799934,16.58300018,16.65999985,53626000
2014-07-03,16.87450027,16.91500092,16.65399933,16.74150085,38886000
2014-07-07,16.67749977,16.87750053,16.62599945,16.875,42578000
2014-07-08,16.19050026,16.68700027,16.06999969,16.65500069,85432000
2014-07-09,16.49850082,16.51000023,16.15749931,16.23550034,63322000
2014-07-10,16.39599991,16.49900055,16.13249969,16.21699905,53300000
2014-07-14,17.76600075,17.78849983,17.26799965,17.35149956,112198000
2014-07-15,17.72200012,17.77949905,17.46999931,17.68600082,83418000
2014-07-16,17.79500008,17.9659996,17.64999962,17.78100014,70072000
2014-07-17,17.62249947,17.84799957,17.56900024,17.67200089,72720000
2014-07-18,17.93300056,17.98399925,17.60400009,17.71999931,68148000
2014-07-21,17.98800087,18.08550072,17.83600044,17.90500069,45568000
2014-07-22,18.04199982,18.14649963,17.76250076,17.76250076,57778000
2014-07-23,17.90699959,18.03149986,17.83099937,17.95249939,53746000
2014-07-24,17.93050003,18.24250031,17.9260006,17.99900055,141774000
2014-07-28,16.02050018,16.24099922,15.82499981,16.21249962,118640000
2014-07-29,16.0,16.14500046,15.97500038,16.09900093,57676000
2014-07-30,16.12549973,16.1364994,15.92500019,16.07250023,79380000
2014-07-31,15.64949989,16.0340004,15.59300041,16.00049973,103840000
2014-08-04,15.68249989,15.80900002,15.42500019,15.44200039,84018000
2014-08-05,15.61600018,15.72749996,15.50300026,15.66499996,57042000
2014-08-06,15.69449997,15.78899956,15.51000023,15.54150009,45938000
2014-08-07,15.57250023,15.79399967,15.48250008,15.76049995,58712000
2014-08-08,15.84000015,15.86600018,15.53299999,15.59700012,54118000
2014-08-11,15.91650009,16.0189991,15.84399986,15.92399979,49372000
2014-08-12,15.9659996,16.06550026,15.84749985,15.94449997,38316000
2014-08-13,16.31399918,16.58600044,16.30699921,16.37999916,98782000
2014-08-14,16.66049957,16.7045002,16.33550072,16.38999939,68408000
2014-08-15,16.68149948,16.75,16.41600037,16.70000076,77934000
2014-08-18,16.72649956,16.88999939,16.68849945,16.77400017,49708000
2014-08-19,16.75650024,16.79050064,16.65049934,16.74349976,34276000
2014-08-20,16.78899956,16.8579998,16.70100021,16.73399925,36210000
2014-08-21,16.64550018,16.82900047,16.61149979,16.8239994,39422000
2014-08-22,16.5795002,16.70400047,16.54000092,16.64949989,44224000
2014-08-25,16.70100021,16.83849907,16.63549995,16.66049957,39154000
2014-08-26,17.09149933,17.21800041,16.72750092,16.85000038,73094000
2014-08-27,17.1590004,17.33349991,17.06699944,17.10449982,59232000
2014-08-28,17.00099945,17.08950043,16.94000053,17.0,45054000
2014-08-29,16.95199966,17.0909996,16.88400078,17.08799934,38790000
2014-09-02,17.11899948,17.125,16.8579998,16.99900055,46520000
2014-09-03,16.95000076,17.16349983,16.87750053,17.12700081,39874000
2014-09-04,17.29750061,17.46899986,17.17900085,17.18449974,79312000
2014-09-05,17.31900024,17.34149933,17.125,17.31500053,42140000
2014-09-08,17.11700058,17.29050064,16.95199966,17.22699928,59106000
2014-09-09,16.48749924,17.08799934,16.45899963,17.08049965,92936000
2014-09-10,16.56649971,16.74900055,16.44099998,16.71500015,75948000
2014-09-11,16.52599907,16.65049934,16.31949997,16.49699974,54404000
2014-09-12,16.55949974,16.64450073,16.43950081,16.47800064,68586000
2014-09-15,16.19449997,16.56649971,15.94999981,16.5454998,80008000
2014-09-16,16.38800049,16.47400093,16.00499916,16.05349922,65198000
2014-09-17,16.20000076,16.39999962,16.07600021,16.38800049,82720000
2014-09-18,16.25,16.35499954,16.18549919,16.27199936,51538000
2014-09-19,16.56599998,16.63800049,16.2784996,16.37999916,137724000
2014-09-22,16.22500038,16.47450066,16.0529995,16.42449951,62194000
2014-09-23,16.18149948,16.37999916,16.0625,16.12299919,47052000
2014-09-24,16.41049957,16.47200012,15.97799969,16.20849991,52844000
2014-09-25,16.0965004,16.42700005,16.06999969,16.39949989,58576000
2014-09-26,16.16049957,16.17499924,15.88199997,16.03000069,72760000
2014-09-29,16.0909996,16.1875,15.94999981,16.02499962,38492000
2014-09-30,16.12199974,16.17149925,15.92549992,16.06800079,52724000
2014-10-01,15.87300014,16.10849953,15.77750015,16.10199928,61782000
2014-10-02,15.9204998,15.92650032,15.56550026,15.84599972,71078000
2014-10-03,16.13699913,16.25799942,15.97649956,16.01799965,60748000
2014-10-06,16.11000061,16.2064991,15.97999954,16.17499924,45806000
2014-10-07,15.84899998,16.10000038,15.83349991,15.9715004,47308000
2014-10-08,16.13500023,16.20549965,15.70699978,15.82900047,69056000
2014-10-09,15.76850033,16.1135006,15.72599983,16.07449913,71758000
2014-10-10,15.56949997,15.88850021,15.56900024,15.70100021,73638000
2014-10-13,15.32250023,15.65999985,15.17350006,15.49349976,87278000
2014-10-14,15.41549969,15.61200047,15.28750038,15.39999962,67716000
2014-10-15,15.29850006,15.39500046,14.95499992,15.21749973,106878000
2014-10-16,15.14299965,15.3409996,14.69149971,14.69149971,94626000
2014-10-17,15.18200016,15.46000004,15.13599968,15.35750008,88102000
2014-10-20,15.31050014,15.32649994,15.10099983,15.14750004,64690000
2014-10-21,15.76650047,15.78199959,15.35350037,15.49499989,71186000
2014-10-22,15.64850044,15.94900036,15.63199997,15.77149963,62518000
2014-10-27,14.49849987,14.52099991,14.2510004,14.28499985,119012000
2014-10-28,14.77950001,14.89999962,14.48799992,14.48799992,111452000
2014-10-29,14.70600033,14.98050022,14.6534996,14.95549965,97638000
2014-10-30,14.95349979,14.98700047,14.61800003,14.69900036,81104000
2014-10-31,15.27299976,15.28600025,15.07499981,15.25749969,91014000
2014-11-03,15.28600025,15.4005003,15.1619997,15.31200027,64850000
2014-11-04,15.14050007,15.21249962,15.0085001,15.19950008,68548000
2014-11-05,14.82600021,15.19999981,14.70800018,15.1505003,93490000
2014-11-06,14.83199978,14.85000038,14.61450005,14.83450031,75162000
2014-11-07,14.99300003,14.99950027,14.81449986,14.89099979,52948000
2014-11-10,15.25549984,15.28999996,15.0,15.0,56182000
2014-11-11,15.60050011,15.61900043,15.18249989,15.29699993,76072000
2014-11-12,15.57549953,15.62899971,15.43949986,15.53750038,43660000
2014-11-13,15.82400036,15.89449978,15.57549953,15.60000038,73728000
2014-11-17,16.15250015,16.39999962,15.90149975,16.3220005,95698000
2014-11-18,16.24650002,16.47800064,16.16250038,16.19949913,70990000
2014-11-19,16.32699966,16.42000008,16.20100021,16.36249924,65632000
2014-11-20,16.52700043,16.63349915,16.16650009,16.20000076,68734000
2014-11-21,16.63150024,16.91650009,16.57349968,16.77099991,89332000
2014-11-24,16.78199959,16.86949921,16.68000031,16.73900032,55084000
2014-11-25,16.75200081,16.81649971,16.56399918,16.76350021,51300000
2014-11-26,16.67849922,16.73250008,16.58749962,16.68899918,39672000
2014-11-28,16.93199921,17.06299973,16.80150032,16.80150032,61036000
2014-12-01,16.29999924,17.03199959,16.29649925,16.90600014,98898000
2014-12-02,16.31550026,16.39649963,16.16250038,16.375,55806000
2014-12-03,15.82499981,16.33849907,15.71800041,16.28650093,113620000
2014-12-04,15.8465004,15.92949963,15.67350006,15.77649975,65806000
2014-12-05,15.63150024,15.8465004,15.54199982,15.84000015,65304000
2014-12-08,15.33199978,15.82800007,15.24100018,15.57849979,72784000
2014-12-09,15.625,15.68200016,15.05700016,15.14949989,80990000
2014-12-10,15.29199982,15.65950012,15.23400021,15.60000038,64918000
2014-12-11,15.36800003,15.63199997,15.30049992,15.39449978,65258000
2014-12-12,15.36600018,15.53199959,15.1505003,15.19950008,63070000
2014-12-15,15.30350018,15.54300022,15.10750008,15.44349957,76832000
2014-12-16,14.75300026,15.2244997,14.75049973,15.21749973,130026000
2014-12-17,14.94400024,14.98349953,14.65149975,14.81849957,88670000
2014-12-22,15.32699966,15.36800003,15.09700012,15.09700012,80076000
2014-12-23,15.31449986,15.37450027,15.16250038,15.34899998,54274000
2014-12-24,15.15149975,15.35000038,15.14400005,15.31900024,30276000
2014-12-26,15.4545002,15.53899956,15.19050026,15.25,57876000
2014-12-29,15.60200024,15.71350002,15.32900047,15.39249992,60180000
2014-12-30,15.51500034,15.69699955,15.46700001,15.49549961,41860000
2014-12-31,15.51749992,15.64900017,15.50049973,15.57750034,40960000
2015-01-02,15.42599964,15.73750019,15.34799957,15.62899971,55664000
2015-01-05,15.10949993,15.41899967,15.04249954,15.35050011,55484000
2015-01-06,14.76449966,15.14999962,14.61900043,15.11200047,70380000
2015-01-07,14.92099953,15.06400013,14.76650047,14.875,52806000
